,npi,nppes_provider_city,Recipient_State,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,drug_name,Total_Amount_of_Payment_USDollars,Unnamed: 0,bene_count,total_claim_count,total_day_supply,total_drug_cost,claim_scaled_supply,RevPerPill,SMPerPill,ProfPerPill
389530,1225043045.0,CUMBERLAND,MD,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,51.44,5262642,0.0,32,1500,12449.74,46.875,8.299826666666666,0.03429333333333333,8.265533333333332
389632,1225043045.0,CUMBERLAND,MD,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,10.28,5262626,0.0,12,360,3067.74,30.0,8.5215,0.028555555555555553,8.492944444444444
389734,1225043045.0,CUMBERLAND,MD,DAIICHI SANKYO INC.,WELCHOL,10.9,5262649,0.0,20,1260,9953.74,63.0,7.899793650793651,0.00865079365079365,7.8911428571428575
389836,1225043045.0,CUMBERLAND,MD,ELI LILLY AND COMPANY,HUMALOG,10.28,5262588,43.0,140,6964,84165.53,49.74285714285714,12.085802699597933,0.0014761631246410108,12.084326536473291
389938,1225043045.0,CUMBERLAND,MD,SANOFI AND GENZYME US COMPANIES,LANTUS,12.27,5262599,45.0,165,8743,79515.53,52.98787878787879,9.094764954820999,0.0014034084410385452,9.09336154637996
390040,1225054109.0,SPRINGFIELD,MO,"ABBVIE, INC.",ANDROGEL,2146.48,5272806,0.0,34,1030,21793.66,30.294117647058826,21.158893203883494,2.0839611650485437,19.07493203883495
390118,1225054109.0,SPRINGFIELD,MO,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,128.33,5272811,0.0,44,1605,20740.75,36.47727272727273,12.922585669781931,0.0799563862928349,12.842629283489096
390196,1225054109.0,SPRINGFIELD,MO,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,7.5,5272863,0.0,26,780,6673.16,30.0,8.555333333333333,0.009615384615384616,8.545717948717948
390274,1225054109.0,SPRINGFIELD,MO,DAIICHI SANKYO INC.,WELCHOL,26.13000000000001,5272878,0.0,14,420,4219.67,30.0,10.046833333333334,0.062214285714285736,9.984619047619049
390352,1225054109.0,SPRINGFIELD,MO,ELI LILLY AND COMPANY,FORTEO,12.95,5272823,0.0,30,790,38896.01,26.33333333333333,49.235455696202536,0.01639240506329114,49.21906329113924
390430,1225054109.0,SPRINGFIELD,MO,ELI LILLY AND COMPANY,HUMALOG,38.06,5272831,64.0,275,9047,124811.79,32.89818181818182,13.79593124792749,0.004206919420802476,13.791724328506687
390508,1225054109.0,SPRINGFIELD,MO,NOVO NORDISK INC,NOVOLOG,25.26,5272861,13.0,55,1953,16881.49,35.50909090909091,8.643876088069637,0.012933947772657451,8.63094214029698
390586,1225054109.0,SPRINGFIELD,MO,SANOFI AND GENZYME US COMPANIES,LANTUS,51.68000000000001,5272839,29.0,122,3863,31439.71,31.66393442622951,8.138677193890759,0.013378203468806629,8.125298990421951
390664,1225054109.0,SPRINGFIELD,MO,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,11.25,5272837,0.0,12,540,4590.52,45.0,8.500962962962964,0.020833333333333332,8.48012962962963
390665,1225054109.0,SPRINGFIELD,MO,"LIFESCAN, INC.",INVOKANA,41.51,5272837,0.0,12,540,4590.52,45.0,8.500962962962964,0.07687037037037037,8.424092592592594
390820,1225058969.0,COMMACK,NY,"AUXILIUM PHARMACEUTICALS, INC.",TESTIM,71.79,5278407,0.0,25,1530,20871.89,61.2,13.64175816993464,0.046921568627450984,13.59483660130719
390848,1225058969.0,COMMACK,NY,"ABBVIE, INC.",ANDROGEL,11.38,5278382,0.0,14,600,11069.15,42.857142857142854,18.448583333333332,0.018966666666666666,18.429616666666664
390876,1225062888.0,LOS ALAMITOS,CA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,15.08,5283160,0.0,14,600,4986.46,42.857142857142854,8.310766666666666,0.025133333333333334,8.285633333333333
390918,1225064884.0,BEVERLY HILLS,CA,ELI LILLY AND COMPANY,HUMALOG,31.02,5285694,0.0,19,746,7058.54,39.26315789473684,9.461849865951743,0.04158176943699732,9.420268096514747
391009,1225066947.0,BAKERSFIELD,CA,ELI LILLY AND COMPANY,HUMALOG,16.71,5289312,14.0,48,2170,18844.66,45.20833333333334,8.684175115207374,0.007700460829493088,8.67647465437788
391035,1225073505.0,PRINCETON,NJ,ELI LILLY AND COMPANY,HUMALOG,27.54,5297122,11.0,26,1716,12570.46,66.0,7.32544289044289,0.016048951048951047,7.309393939393939
391064,1225073505.0,PRINCETON,NJ,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,2891.93,5297117,0.0,29,1290,16179.92,44.48275862068966,12.542573643410853,2.2418062015503875,10.300767441860465
391093,1225073505.0,PRINCETON,NJ,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,35.97,5297136,20.0,67,3710,29583.32,55.37313432835821,7.973940700808625,0.009695417789757412,7.964245283018868
391122,1225073505.0,PRINCETON,NJ,SANOFI AND GENZYME US COMPANIES,LANTUS,16.18,5297126,0.0,29,1790,12318.43,61.72413793103448,6.881804469273743,0.009039106145251396,6.872765363128492
391151,1225077811.0,KANSAS CITY,MO,ELI LILLY AND COMPANY,HUMALOG,24.27,5302781,0.0,15,735,7654.83,49.0,10.41473469387755,0.033020408163265305,10.381714285714285
391179,1225077811.0,KANSAS CITY,MO,ELI LILLY AND COMPANY,TRADJENTA,23.03,5302800,0.0,11,330,2828.38,30.0,8.570848484848485,0.06978787878787879,8.501060606060605
391207,1225077902.0,TUCSON,AZ,"ABBVIE, INC.",SYNTHROID,4971.3899999999985,5302856,75.0,413,21005,15079.16,50.8595641646489,0.7178843132587479,0.23667650559390613,0.4812078076648418
391266,1225077902.0,TUCSON,AZ,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,23.16,5302810,0.0,27,979,12957.27,36.25925925925926,13.23520939734423,0.02365679264555669,13.211552604698673
391325,1225077902.0,TUCSON,AZ,ELI LILLY AND COMPANY,FORTEO,200.6,5302820,0.0,32,1586,71090.07,49.5625,44.82349936948298,0.12648171500630517,44.697017654476674
391384,1225077902.0,TUCSON,AZ,ELI LILLY AND COMPANY,HUMALOG,22.51,5302827,14.0,58,2965,27951.12,51.120689655172406,9.427021922428331,0.007591905564924115,9.419430016863407
391443,1225077902.0,TUCSON,AZ,SANOFI AND GENZYME US COMPANIES,LANTUS,44.1,5302834,14.0,54,2489,18553.49,46.0925925925926,7.454194455604661,0.017717959019686622,7.436476496584974
391502,1225090673.0,DENVER,CO,"ABBVIE, INC.",SYNTHROID,11.62,5322476,134.0,541,37731,28377.86,69.7430683918669,0.7521099361267923,0.00030796957409027055,0.751801966552702
391532,1225090673.0,DENVER,CO,ELI LILLY AND COMPANY,HUMALOG,49.68000000000001,5322459,23.0,77,4120,40655.76,53.50649350649351,9.867902912621359,0.012058252427184467,9.855844660194174
391562,1225090673.0,DENVER,CO,NOVO NORDISK INC,NOVOLOG,13.05,5322472,0.0,29,1024,10566.91,35.31034482758621,10.319248046875,0.012744140625,10.30650390625
391592,1225099385.0,BIRMINGHAM,AL,"ABBVIE, INC.",ANDROGEL,39.15,5335072,11.0,42,1462,22847.06,34.8095238095238,15.627264021887825,0.026778385772913815,15.600485636114911
391699,1225099385.0,BIRMINGHAM,AL,"ABBVIE, INC.",SYNTHROID,75.15,5335157,79.0,402,23121,15010.43,57.514925373134325,0.6492119718005277,0.003250291942390035,0.6459616798581377
391806,1225099385.0,BIRMINGHAM,AL,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,2342.76,5335160,0.0,35,1170,9586.82,33.42857142857143,8.193863247863248,2.0023589743589745,6.191504273504274
391807,1225099385.0,BIRMINGHAM,AL,ELI LILLY AND COMPANY,TRADJENTA,13.82,5335160,0.0,35,1170,9586.82,33.42857142857143,8.193863247863248,0.011811965811965813,8.182051282051283
392020,1225099385.0,BIRMINGHAM,AL,DAIICHI SANKYO INC.,WELCHOL,37.91,5335168,11.0,47,2385,19790.39,50.744680851063826,8.297857442348008,0.01589517819706499,8.281962264150943
392127,1225099385.0,BIRMINGHAM,AL,ELI LILLY AND COMPANY,HUMALOG,41.21,5335105,21.0,80,3813,59060.94,47.6625,15.489362706530292,0.010807762916338842,15.478554943613952
392234,1225099385.0,BIRMINGHAM,AL,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,24955.03000000001,5335113,0.0,12,420,3652.4,35.0,8.696190476190477,59.41673809523812,-50.720547619047636
392235,1225099385.0,BIRMINGHAM,AL,"LIFESCAN, INC.",INVOKANA,12.15,5335113,0.0,12,420,3652.4,35.0,8.696190476190477,0.02892857142857143,8.667261904761906
392448,1225099385.0,BIRMINGHAM,AL,NOVO NORDISK INC,LEVEMIR,5327.77,5335122,15.0,63,2693,24323.1,42.746031746031754,9.031971778685481,1.9783772744151507,7.053594504270331
392555,1225099385.0,BIRMINGHAM,AL,SANOFI AND GENZYME US COMPANIES,LANTUS,32.65000000000001,5335120,33.0,151,5305,58751.25,35.132450331125824,11.07469368520264,0.006154571159283697,11.068539114043356
392662,1225099385.0,BIRMINGHAM,AL,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,70.89999999999998,5335077,0.0,17,609,8930.07,35.8235294117647,14.663497536945812,0.11642036124794741,14.547077175697865
392769,1225119241.0,WOODBURY,NY,AMGEN INC.,PROLIA,114.12999999999998,5349396,27.0,40,3619,33294.26,90.475,9.199850787510362,0.03153633600442111,9.16831445150594
392819,1225119241.0,WOODBURY,NY,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1419.95,5349364,0.0,15,700,8797.92,46.66666666666666,12.568457142857143,2.0285,10.539957142857144
392869,1225119241.0,WOODBURY,NY,ELI LILLY AND COMPANY,HUMALOG,104.67,5349375,0.0,18,1515,9699.56,84.16666666666667,6.402349834983498,0.0690891089108911,6.3332607260726075
392919,1225119241.0,WOODBURY,NY,ELI LILLY AND COMPANY,TRADJENTA,38.62000000000001,5349402,13.0,35,2490,19773.33,71.14285714285714,7.94109638554217,0.015510040160642575,7.925586345381527
392969,1225119241.0,WOODBURY,NY,MERCK SHARP & DOHME CORPORATION,JANUVIA,13.64,5349376,13.0,41,2894,23242.06,70.58536585365853,8.031119557705598,0.004713199723565999,8.026406357982031
393019,1225119241.0,WOODBURY,NY,SANOFI AND GENZYME US COMPANIES,LANTUS,53.19,5349377,0.0,24,1117,11955.8,46.54166666666666,10.703491495076095,0.04761862130707251,10.655872873769022
393069,1225119241.0,WOODBURY,NY,WARNER CHILCOTT LLC,ATELVIA,17.92,5349360,0.0,26,1348,6666.85,51.846153846153854,4.945734421364985,0.013293768545994067,4.9324406528189915
393119,1225128572.0,VENICE,FL,ELI LILLY AND COMPANY,HUMALOG,36.84,5357164,33.0,116,6936,56638.97,59.793103448275865,8.165941464821223,0.0053114186851211075,8.160630046136102
393204,1225131014.0,HORSEHEADS,NY,ELI LILLY AND COMPANY,HUMALOG,12.64,5359384,17.0,39,1569,15906.35,40.230769230769226,10.137890376035692,0.00805608667941364,10.129834289356278
393243,1225131014.0,HORSEHEADS,NY,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1403.78,5359378,0.0,13,536,7143.81,41.230769230769226,13.328003731343284,2.618992537313433,10.70901119402985
393282,1225131014.0,HORSEHEADS,NY,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,5.91,5359404,0.0,12,660,5596.18,55.0,8.479060606060607,0.008954545454545455,8.470106060606062
393321,1225132681.0,CHARLESTON,WV,ELI LILLY AND COMPANY,HUMALOG,32.07,5361128,0.0,17,833,7234.04,49.0,8.684321728691476,0.03849939975990396,8.645822328931573
393355,1225134414.0,COLUMBUS,GA,"ABBVIE, INC.",SYNTHROID,10.49,5363126,0.0,55,2790,2117.75,50.72727272727273,0.7590501792114696,0.003759856630824373,0.7552903225806452
393409,1225252083.0,DAKOTA DUNES,SD,ELI LILLY AND COMPANY,FORTEO,12.79,5404888,14.0,55,1606,69820.49,29.2,43.474775840597765,0.007963885429638854,43.466811955168126
393503,1235108341.0,ERIE,PA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,21.63000000000001,5442371,0.0,14,480,4061.15,34.285714285714285,8.460729166666667,0.04506250000000002,8.415666666666667
393504,1235108341.0,ERIE,PA,ELI LILLY AND COMPANY,TRADJENTA,33.55,5442371,0.0,14,480,4061.15,34.285714285714285,8.460729166666667,0.06989583333333332,8.390833333333333
393541,1235108341.0,ERIE,PA,ELI LILLY AND COMPANY,FORTEO,12.68,5442358,0.0,15,444,19221.93,29.6,43.292635135135136,0.02855855855855856,43.26407657657658
393560,1235108341.0,ERIE,PA,ELI LILLY AND COMPANY,HUMALOG,17.040000000000006,5442360,14.0,24,1673,15932.01,69.70833333333333,9.523018529587567,0.010185295875672448,9.512833233711895
393579,1235113507.0,WATERBURY,CT,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,26.75,5451695,0.0,17,930,7522.56,54.70588235294117,8.088774193548387,0.028763440860215053,8.060010752688171
393580,1235113507.0,WATERBURY,CT,ELI LILLY AND COMPANY,TRADJENTA,896.13,5451695,0.0,17,930,7522.56,54.70588235294117,8.088774193548387,0.9635806451612903,7.125193548387097
393659,1235113507.0,WATERBURY,CT,MERCK SHARP & DOHME CORPORATION,JANUVIA,73.75,5451676,0.0,16,700,5789.98,43.75,8.2714,0.10535714285714286,8.166042857142857
393699,1235113507.0,WATERBURY,CT,"ABBVIE, INC.",ANDROGEL,35.4,5451660,0.0,17,690,10740.99,40.588235294117645,15.566652173913043,0.051304347826086956,15.515347826086957
393739,1235113507.0,WATERBURY,CT,"ABBVIE, INC.",SYNTHROID,19.38,5451694,32.0,126,8730,6579.41,69.28571428571429,0.7536552119129438,0.002219931271477663,0.7514352806414661
393779,1235116542.0,MISSION VIEJO,CA,"ABBVIE, INC.",ANDROGEL,16.02,5454958,0.0,23,1094,18413.81,47.56521739130435,16.831636197440588,0.014643510054844606,16.816992687385742
393827,1235116542.0,MISSION VIEJO,CA,"ABBVIE, INC.",SYNTHROID,10.22,5455000,99.0,513,26359,19810.59,51.38206627680312,0.7515683447778747,0.0003877233582457605,0.7511806214196289
393875,1235116542.0,MISSION VIEJO,CA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,28.35,5455001,0.0,25,1410,10983.16,56.4,7.789475177304965,0.020106382978723407,7.769368794326241
393876,1235116542.0,MISSION VIEJO,CA,ELI LILLY AND COMPANY,TRADJENTA,9.08,5455001,0.0,25,1410,10983.16,56.4,7.789475177304965,0.006439716312056738,7.783035460992908
393971,1235116542.0,MISSION VIEJO,CA,ELI LILLY AND COMPANY,HUMALOG,53.7,5454974,0.0,30,1241,11832.05,41.36666666666667,9.534286865431103,0.04327155519742144,9.491015310233681
394019,1235116542.0,MISSION VIEJO,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,25.84,5454978,0.0,36,1560,13053.68,43.33333333333334,8.36774358974359,0.016564102564102564,8.351179487179488
394067,1235116542.0,MISSION VIEJO,CA,SANOFI AND GENZYME US COMPANIES,LANTUS,16.52,5454979,0.0,16,524,2931.22,32.75,5.593931297709923,0.03152671755725191,5.562404580152671
394115,1235119793.0,WEST COLUMBIA,SC,ELI LILLY AND COMPANY,HUMALOG,24.68,5459855,41.0,126,5004,65533.96,39.714285714285715,13.096314948041567,0.004932054356514788,13.091382893685052
394181,1235119793.0,WEST COLUMBIA,SC,"SANTARUS, INC",GLUMETZA,24.09,5459854,0.0,17,870,13404.37,51.17647058823529,15.40732183908046,0.027689655172413792,15.379632183908045
394247,1235119793.0,WEST COLUMBIA,SC,"ABBVIE, INC.",ANDROGEL,13.06,5459833,0.0,27,780,16368.2,28.88888888888889,20.984871794871797,0.016743589743589745,20.968128205128206
394313,1235119793.0,WEST COLUMBIA,SC,"ABBVIE, INC.",SYNTHROID,10.09,5459888,51.0,226,10596,7992.59,46.88495575221239,0.7543025670064175,0.0009522461306153265,0.7533503208758022
394379,1235119793.0,WEST COLUMBIA,SC,NOVO NORDISK INC,LEVEMIR,33.39,5459866,0.0,65,1529,31717.64,23.523076923076925,20.744041857423152,0.0218378024852845,20.72220405493787
394445,1235133505.0,JACKSONVILLE,FL,"ABBVIE, INC.",ANDROGEL,11.3,5485327,0.0,22,960,18161.88,43.63636363636363,18.918625000000002,0.011770833333333335,18.90685416666667
394519,1235133505.0,JACKSONVILLE,FL,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,26.71,5485381,0.0,20,840,7058.08,42.0,8.40247619047619,0.03179761904761905,8.37067857142857
394593,1235133505.0,JACKSONVILLE,FL,ELI LILLY AND COMPANY,FORTEO,10.27,5485341,0.0,16,572,25241.72,35.75,44.12888111888112,0.017954545454545452,44.110926573426575
394667,1235133505.0,JACKSONVILLE,FL,ELI LILLY AND COMPANY,HUMALOG,14.0,5485347,30.0,83,4436,44315.66,53.44578313253012,9.990004508566276,0.0031559963931469793,9.986848512173129
394741,1235133505.0,JACKSONVILLE,FL,NOVO NORDISK INC,LEVEMIR,14.45,5485359,12.0,35,1435,12876.76,41.0,8.973351916376307,0.010069686411149826,8.963282229965158
394815,1235149451.0,MISSOULA,MT,ELI LILLY AND COMPANY,HUMALOG,24.24,5507448,29.0,137,6454,65425.45,47.1094890510949,10.137193988224357,0.0037558103501704365,10.133438177874186
394879,1235152315.0,PHILADELPHIA,PA,ELI LILLY AND COMPANY,HUMALOG,26494.509999999995,5509844,15.0,30,1995,21103.28,66.5,10.578085213032582,13.280456140350875,-2.7023709273182934
394921,1235152315.0,PHILADELPHIA,PA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,9892.36,5509835,0.0,51,2428,31580.09,47.607843137254896,13.006626853377265,4.0742833607907745,8.93234349258649
394963,1235152315.0,PHILADELPHIA,PA,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,15698.24,5509848,0.0,28,1263,10884.16,45.10714285714285,8.617703879651623,12.429326999208234,-3.811623119556611
395005,1235153008.0,CLEVELAND,OH,SANOFI AND GENZYME US COMPANIES,LANTUS,28.73,5511177,0.0,23,1058,7016.7,46.0,6.632041587901701,0.02715500945179584,6.6048865784499045
395025,1235163866.0,FREMONT,CA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,9.34,5522609,0.0,25,750,6377.91,30.0,8.50388,0.012453333333333334,8.491426666666667
395113,1235163866.0,FREMONT,CA,ELI LILLY AND COMPANY,HUMALOG,48.41,5522562,53.0,199,7839,66020.57,39.391959798994975,8.422065314453375,0.0061755325934430404,8.415889781859931
395201,1235176280.0,SMITHTOWN,NY,MERCK SHARP & DOHME CORPORATION,JANUVIA,40.25,5536909,32.0,113,8790,71359.74,77.787610619469,8.118286689419795,0.004579067121729238,8.113707622298065
395260,1235176280.0,SMITHTOWN,NY,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1382.8,5536891,0.0,12,1026,12044.78,85.5,11.739551656920078,1.3477582846003897,10.391793372319688
395319,1235176280.0,SMITHTOWN,NY,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,43.69,5536929,18.0,62,4140,33470.76,66.7741935483871,8.08472463768116,0.010553140096618356,8.074171497584542
395378,1235176280.0,SMITHTOWN,NY,DAIICHI SANKYO INC.,WELCHOL,35.15,5536941,0.0,15,1350,13250.65,90.0,9.815296296296296,0.026037037037037036,9.789259259259259
395437,1235176280.0,SMITHTOWN,NY,ELI LILLY AND COMPANY,HUMALOG,45.27,5536904,72.0,226,14870,130104.75,65.79646017699115,8.749478816408876,0.0030443846671149967,8.746434431741761
395496,1235176280.0,SMITHTOWN,NY,ELI LILLY AND COMPANY,TRADJENTA,13.8,5536936,0.0,15,1290,10404.53,86.0,8.065527131782947,0.010697674418604652,8.054829457364342
395497,1235176280.0,SMITHTOWN,NY,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,54.21,5536936,0.0,15,1290,10404.53,86.0,8.065527131782947,0.04202325581395349,8.023503875968993
395614,1235176280.0,SMITHTOWN,NY,SANOFI AND GENZYME US COMPANIES,LANTUS,52.35,5536911,25.0,101,6257,54602.57,61.95049504950496,8.726637366149912,0.008366629375099889,8.718270736774812
395673,1235176280.0,SMITHTOWN,NY,"SANTARUS, INC",GLUMETZA,120.28,5536901,0.0,18,1620,30743.67,90.0,18.977574074074074,0.07424691358024692,18.903327160493827
395732,1235176280.0,SMITHTOWN,NY,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,10.3,5536907,0.0,14,1260,10879.66,90.0,8.634650793650794,0.008174603174603175,8.62647619047619
395733,1235176280.0,SMITHTOWN,NY,"LIFESCAN, INC.",INVOKANA,53.8,5536907,0.0,14,1260,10879.66,90.0,8.634650793650794,0.042698412698412694,8.591952380952382
395850,1235182163.0,RIVERDALE,MD,ELI LILLY AND COMPANY,TRADJENTA,31.03,5546593,0.0,14,1200,9180.1,85.71428571428571,7.650083333333334,0.025858333333333334,7.624225
395851,1235182163.0,RIVERDALE,MD,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,34.09,5546593,0.0,14,1200,9180.1,85.71428571428571,7.650083333333334,0.028408333333333338,7.621675000000001
395980,1235197971.0,CAMP HILL,PA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,13.81,5568242,0.0,31,1614,19815.06,52.064516129032256,12.276988847583644,0.00855638166047088,12.268432465923173
396026,1235197971.0,CAMP HILL,PA,ELI LILLY AND COMPANY,HUMALOG,11.07,5568249,23.0,66,4623,42724.19,70.04545454545455,9.241659095825222,0.002394548994159637,9.239264546831063
396072,1235197971.0,CAMP HILL,PA,MERCK SHARP & DOHME CORPORATION,JANUVIA,10.32,5568253,12.0,52,2460,20286.6,47.30769230769231,8.246585365853658,0.0041951219512195125,8.242390243902438
396118,1235198847.0,WEST CHESTER,PA,"ABBVIE, INC.",ANDROGEL,1087.95,5569253,0.0,23,862,12696.8,37.47826086956522,14.729466357308583,1.262122969837587,13.467343387470995
396227,1235198847.0,WEST CHESTER,PA,DAIICHI SANKYO INC.,WELCHOL,12.53,5569348,0.0,17,690,6534.02,40.588235294117645,9.469594202898552,0.018159420289855073,9.451434782608697
396336,1235198847.0,WEST CHESTER,PA,NOVO NORDISK INC,LEVEMIR,2618.3,5569302,15.0,69,3132,21095.23,45.39130434782609,6.735386334610473,0.8359833971902938,5.899402937420179
396445,1235198847.0,WEST CHESTER,PA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,3046.87,5569341,0.0,46,2147,18128.57,46.67391304347826,8.443674895202609,1.4191290172333488,7.02454587796926
396446,1235198847.0,WEST CHESTER,PA,ELI LILLY AND COMPANY,TRADJENTA,4856.82,5569341,0.0,46,2147,18128.57,46.67391304347826,8.443674895202609,2.2621425244527247,6.181532370749884
396663,1235198847.0,WEST CHESTER,PA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,48.88,5569260,0.0,16,728,9244.96,45.5,12.699120879120878,0.06714285714285714,12.631978021978021
396772,1235198847.0,WEST CHESTER,PA,ELI LILLY AND COMPANY,HUMALOG,43.81,5569286,52.0,202,9419,93528.22,46.628712871287135,9.929739887461514,0.004651236861662597,9.925088650599852
396881,1235198847.0,WEST CHESTER,PA,MERCK SHARP & DOHME CORPORATION,VYTORIN,69.01,5569347,0.0,18,1500,7597.07,83.33333333333333,5.064713333333333,0.04600666666666667,5.018706666666666
396990,1235198847.0,WEST CHESTER,PA,SANOFI AND GENZYME US COMPANIES,APIDRA,1553.18,5569254,0.0,19,763,6656.35,40.1578947368421,8.723918741808651,2.0356225425950196,6.688296199213632
397099,1235198847.0,WEST CHESTER,PA,SANOFI AND GENZYME US COMPANIES,LANTUS,93.35,5569300,45.0,176,8078,73000.52,45.89772727272727,9.036954691755385,0.011556078237187422,9.025398613518197
397208,1235198847.0,WEST CHESTER,PA,"SANTARUS, INC",GLUMETZA,41.68,5569282,0.0,12,600,9343.31,50.0,15.572183333333333,0.06946666666666666,15.502716666666666
397317,1235198847.0,WEST CHESTER,PA,ANIMAS CORPORATION,INVOKANA,19.62,5569296,0.0,15,930,7869.11,62.0,8.461408602150538,0.021096774193548388,8.44031182795699
397318,1235198847.0,WEST CHESTER,PA,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,11340.170000000002,5569296,0.0,15,930,7869.11,62.0,8.461408602150538,12.193731182795702,-3.732322580645164
